LocationKey,City,State,PostalCode,Country,Region,CreatedDate
2081,CHATRAPATTI,TAMIL NADU,624614,IN,South India,2026-09-06T03:33:59.032832
2082,CHAVAKKAD,KERALA,680506,IN,South India,2026-09-06T03:33:59.032832
2083,"CHEEPURUPALLI, VIZIANAGARAM DIST",ANDHRA PRADESH,535128,IN,South India,2026-09-06T03:33:59.032832
2084,CHELANNUR,KERALA,673616,IN,South India,2026-09-06T03:33:59.032832
2085,CHELORA,KERALA,670006,IN,South India,2026-09-06T03:33:59.032832
2086,CHENDAMANGALAM,KERALA,683512,IN,South India,2026-09-06T03:33:59.032832
2087,CHENGALPATTU,TAMIL NADU,603102,IN,South India,2026-09-06T03:33:59.032832
2088,CHENGALPATTU,TAMIL NADU,603109,IN,South India,2026-09-06T03:33:59.032832
2089,CHENGAMANAD,KERALA,683102,IN,South India,2026-09-06T03:33:59.032832
2090,CHENGAMANAD P O 683578,KERALA,683578,IN,South India,2026-09-06T03:33:59.032832
2091,CHENGANNUR,KERALA,689121,IN,South India,2026-09-06T03:33:59.032832
2092,CHENGANNUR,KERALA,689520,IN,South India,2026-09-06T03:33:59.032832
2093,CHENGANNUR,KERALA,689624,IN,South India,2026-09-06T03:33:59.032832
2094,CHENGANNUR,KERALA,689626,IN,South India,2026-09-06T03:33:59.032832
2095,CHENKALPATTU,TAMIL NADU,603319,IN,South India,2026-09-06T03:33:59.032832
2096,CHENNAI,TAMIL NADU,600005,IN,South India,2026-09-06T03:33:59.032832
2097,CHENNAI,TAMIL NADU,600006,IN,South India,2026-09-06T03:33:59.032832
2098,CHENNAI,TAMIL NADU,600011,IN,South India,2026-09-06T03:33:59.032832
2099,CHENNAI,TAMIL NADU,600018,IN,South India,2026-09-06T03:33:59.032832
2100,CHENNAI,TAMIL NADU,600019,IN,South India,2026-09-06T03:33:59.032832
2101,CHENNAI,TAMIL NADU,600020,IN,South India,2026-09-06T03:33:59.032832
2102,CHENNAI,TAMIL NADU,600025,IN,South India,2026-09-06T03:33:59.032832
2103,CHENNAI,TAMIL NADU,600026,IN,South India,2026-09-06T03:33:59.032832
2104,CHENNAI,TAMIL NADU,600031,IN,South India,2026-09-06T03:33:59.032832
2105,CHENNAI,TAMIL NADU,600038,IN,South India,2026-09-06T03:33:59.032832
2106,CHENNAI,TAMIL NADU,600041,IN,South India,2026-09-06T03:33:59.032832
2107,CHENNAI,TAMIL NADU,600048,IN,South India,2026-09-06T03:33:59.032832
2108,CHENNAI,TAMIL NADU,600053,IN,South India,2026-09-06T03:33:59.032832
2109,CHENNAI,TAMIL NADU,600054,IN,South India,2026-09-06T03:33:59.032832
2110,CHENNAI,TAMIL NADU,600060,IN,South India,2026-09-06T03:33:59.032832
2111,CHENNAI,TAMIL NADU,600066,IN,South India,2026-09-06T03:33:59.032832
2112,CHENNAI,TAMIL NADU,600067,IN,South India,2026-09-06T03:33:59.032832
2113,CHENNAI,TAMIL NADU,600071,IN,South India,2026-09-06T03:33:59.032832
2114,CHENNAI,TAMIL NADU,600072,IN,South India,2026-09-06T03:33:59.032832
2115,CHENNAI,TAMIL NADU,600078,IN,South India,2026-09-06T03:33:59.032832
2116,CHENNAI,TAMIL NADU,600079,IN,South India,2026-09-06T03:33:59.032832
2117,CHENNAI,TAMIL NADU,600081,IN,South India,2026-09-06T03:33:59.032832
2118,CHENNAI,TAMIL NADU,600082,IN,South India,2026-09-06T03:33:59.032832
2119,CHENNAI,TAMIL NADU,600089,IN,South India,2026-09-06T03:33:59.032832
2120,CHENNAI,TAMIL NADU,600093,IN,South India,2026-09-06T03:33:59.032832
2121,CHENNAI,TAMIL NADU,600094,IN,South India,2026-09-06T03:33:59.032832
2122,CHENNAI,TAMIL NADU,600100,IN,South India,2026-09-06T03:33:59.032832
2123,CHENNAI,TAMIL NADU,600107,IN,South India,2026-09-06T03:33:59.032832
2124,CHENNAI,TAMIL NADU,600115,IN,South India,2026-09-06T03:33:59.032832
2125,CHENNAI,TAMIL NADU,600116,IN,South India,2026-09-06T03:33:59.032832
2126,CHENNAI,TAMIL NADU,600120,IN,South India,2026-09-06T03:33:59.032832
2127,CHENNAI,TAMIL NADU,600127,IN,South India,2026-09-06T03:33:59.032832
2128,CHENNAI,TAMIL NADU,601204,IN,South India,2026-09-06T03:33:59.032832
2129,CHENNAI,TAMIL NADU,602024,IN,South India,2026-09-06T03:33:59.032832
2130,CHENNAI,TAMIL NADU,603110,IN,South India,2026-09-06T03:33:59.032832
2131,CHENNAI,TAMIL NADU,603112,IN,South India,2026-09-06T03:33:59.032832
2132,CHENNAI,TAMIL NADU,603210,IN,South India,2026-09-06T03:33:59.032832
2133,CHENNAI 106,TAMIL NADU,600106,IN,South India,2026-09-06T03:33:59.032832
2134,CHENNAICHENNAI,TAMIL NADU,600100,IN,South India,2026-09-06T03:33:59.032832
2135,CHENTRAPINNI,KERALA,680687,IN,South India,2026-09-06T03:33:59.032832
2136,"CHENTRAPPINI (VIA ),CHAMAKKALA",KERALA,680687,IN,South India,2026-09-06T03:33:59.032832
2137,CHEPPAD,KERALA,690513,IN,South India,2026-09-06T03:33:59.032832
2138,CHERANALLUR,KERALA,682023,IN,South India,2026-09-06T03:33:59.032832
2139,CHERANALLUR,KERALA,682034,IN,South India,2026-09-06T03:33:59.032832
2140,CHERTHALA,KERALA,688529,IN,South India,2026-09-06T03:33:59.032832
2141,CHERTHALA,KERALA,688531,IN,South India,2026-09-06T03:33:59.032832
2142,CHERTHALA,KERALA,688539,IN,South India,2026-09-06T03:33:59.032832
2143,CHERTHALA CITY,KERALA,688524,IN,South India,2026-09-06T03:33:59.032832
2144,CHERTHALACHERTHALA,KERALA,688524,IN,South India,2026-09-06T03:33:59.032832
2145,CHERUKUNNU (P.O),KERALA,670301,IN,South India,2026-09-06T03:33:59.032832
2146,CHERUTHAZHAM,KERALA,670303,IN,South India,2026-09-06T03:33:59.032832
2147,CHERUTHAZHAM,KERALA,670309,IN,South India,2026-09-06T03:33:59.032832
2148,CHERUTHAZHAM,KERALA,670503,IN,South India,2026-09-06T03:33:59.032832
2149,CHETHIPUZHA,KERALA,686106,IN,South India,2026-09-06T03:33:59.032832
2150,CHETTUVA,KERALA,680616,IN,South India,2026-09-06T03:33:59.032832
2151,CHEYYAR,TAMIL NADU,604407,IN,South India,2026-09-06T03:33:59.032832
2152,CHHAPI,GUJARAT,385210,IN,West India,2026-09-06T03:33:59.032832
2153,"CHHATA , MATHURA",UTTAR PRADESH,281401,IN,North India,2026-09-06T03:33:59.032832
2154,CHHATARPUR,MADHYA PRADESH,471001,IN,Central India,2026-09-06T03:33:59.032832
2155,CHALAKUDY,KERALA,680309,IN,South India,2026-09-06T03:33:59.032832
2156,CHALAKUDY,KERALA,680689,IN,South India,2026-09-06T03:33:59.032832
2157,CHALAKUDY,KERALA,680697,IN,South India,2026-09-06T03:33:59.032832
2158,CHALAKUDY,KERALA,680731,IN,South India,2026-09-06T03:33:59.032832
2159,CHALAKUDY,KERALA,680741,IN,South India,2026-09-06T03:33:59.032832
2160,CHALTHAN,GUJARAT,394305,IN,West India,2026-09-06T03:33:59.032832
2161,CHAMARAJANAGAR,KARNATAKA,571313,IN,South India,2026-09-06T03:33:59.032832
2162,"CHAMARAJANAGAR, DISTRICT AND SUBDISTRICT",KARNATAKA,571127,IN,South India,2026-09-06T03:33:59.032832
2163,CHAMBENAHALLI SARJAPURA ROAD BANGLORE,KARNATAKA,562125,IN,South India,2026-09-06T03:33:59.032832
2164,CHAMPAWAT,UTTARAKHAND,262523,IN,North India,2026-09-06T03:33:59.032832
2165,CHAMRAIL,WEST BENGAL,711114,IN,East & North-East,2026-09-06T03:33:59.032832
2166,CHANDGAD,MAHARASHTRA,416509,IN,West India,2026-09-06T03:33:59.032832
2167,CHANDI MANDIR,HARYANA,134107,IN,North India,2026-09-06T03:33:59.032832
2168,CHANDIAGARH,CHANDIGARH,160047,IN,North India,2026-09-06T03:33:59.032832
2169,CHANDIGARH,CHANDIGARH,160012,IN,North India,2026-09-06T03:33:59.032832
2170,CHANDIGARH,CHANDIGARH,160018,IN,North India,2026-09-06T03:33:59.032832
2171,CHANDIGARH,CHANDIGARH,160019,IN,North India,2026-09-06T03:33:59.032832
2172,CHANDIGARH,CHANDIGARH,160030,IN,North India,2026-09-06T03:33:59.032832
2173,CHANDIGARH,CHANDIGARH,160036,IN,North India,2026-09-06T03:33:59.032832
2174,CHANDIGARH,CHANDIGARH,160043,IN,North India,2026-09-06T03:33:59.032832
2175,CHANDIGARH,CHANDIGARH,160101,IN,North India,2026-09-06T03:33:59.032832
2176,CHANDIGARH,PUNJAB,160055,IN,North India,2026-09-06T03:33:59.032832
2177,CHANDIGARH,PUNJAB,160103,IN,North India,2026-09-06T03:33:59.032832
2178,CHANDRAPUR,MAHARASHTRA,442903,IN,West India,2026-09-06T03:33:59.032832
2179,CHANGANACHERRY,KERALA,686536,IN,South India,2026-09-06T03:33:59.032832
2180,CHANGANACHERRY,KERALA,686537,IN,South India,2026-09-06T03:33:59.032832
2181,CHANNAPATNA,KARNATAKA,562160,IN,South India,2026-09-06T03:33:59.032832
2182,CHAPRA,BIHAR,841301,IN,East & North-East,2026-09-06T03:33:59.032832
2183,CHARIBATIA,ODISHA,754028,IN,East & North-East,2026-09-06T03:33:59.032832
2184,CHATHANNOOR,KERALA,691572,IN,South India,2026-09-06T03:33:59.032832
2185,CHAUMUHAN,UTTAR PRADESH,281406,IN,North India,2026-09-06T03:33:59.032832
2186,"CHEKKANOORANI, MADURAI",TAMIL NADU,625514,IN,South India,2026-09-06T03:33:59.032832
2187,"CHEMBUR (EAST), MUMBAI",MAHARASHTRA,400071,IN,West India,2026-09-06T03:33:59.032832
2188,"CHEMBUR EAST, MUMBAI",MAHARASHTRA,400071,IN,West India,2026-09-06T03:33:59.032832
2189,CHEMBUR MUMBAI,MAHARASHTRA,400071,IN,West India,2026-09-06T03:33:59.032832
2190,"CHEMBUR, MUMBAI",MAHARASHTRA,400071,IN,West India,2026-09-06T03:33:59.032832
2191,CHENGAM,TAMIL NADU,606701,IN,South India,2026-09-06T03:33:59.032832
2192,CHENGAMANAD,KERALA,683585,IN,South India,2026-09-06T03:33:59.032832
2193,CHENGANNUR,KERALA,689109,IN,South India,2026-09-06T03:33:59.032832
2194,CHENGANNUR,KERALA,689123,IN,South India,2026-09-06T03:33:59.032832
2195,CHENGANNUR,KERALA,689124,IN,South India,2026-09-06T03:33:59.032832
2196,CHENGANNUR,KERALA,689510,IN,South India,2026-09-06T03:33:59.032832
2197,CHENGANNUR,KERALA,689521,IN,South India,2026-09-06T03:33:59.032832
2198,CHENGANNUR ALAPUZHA,KERALA,689521,IN,South India,2026-09-06T03:33:59.032832
2199,CHENNAI,TAMIL NADU,600007,IN,South India,2026-09-06T03:33:59.032832
2200,CHENNAI,TAMIL NADU,600008,IN,South India,2026-09-06T03:33:59.032832
2201,CHENNAI,TAMIL NADU,600012,IN,South India,2026-09-06T03:33:59.032832
2202,CHENNAI,TAMIL NADU,600013,IN,South India,2026-09-06T03:33:59.032832
2203,CHENNAI,TAMIL NADU,600027,IN,South India,2026-09-06T03:33:59.032832
2204,CHENNAI,TAMIL NADU,600028,IN,South India,2026-09-06T03:33:59.032832
2205,CHENNAI,TAMIL NADU,600032,IN,South India,2026-09-06T03:33:59.032832
2206,CHENNAI,TAMIL NADU,600033,IN,South India,2026-09-06T03:33:59.032832
2207,CHENNAI,TAMIL NADU,600039,IN,South India,2026-09-06T03:33:59.032832
2208,CHENNAI,TAMIL NADU,600042,IN,South India,2026-09-06T03:33:59.032832
2209,CHENNAI,TAMIL NADU,600043,IN,South India,2026-09-06T03:33:59.032832
2210,CHENNAI,TAMIL NADU,600049,IN,South India,2026-09-06T03:33:59.032832
2211,CHENNAI,TAMIL NADU,600055,IN,South India,2026-09-06T03:33:59.032832
2212,CHENNAI,TAMIL NADU,600061,IN,South India,2026-09-06T03:33:59.032832
2213,CHENNAI,TAMIL NADU,600068,IN,South India,2026-09-06T03:33:59.032832
2214,CHENNAI,TAMIL NADU,600073,IN,South India,2026-09-06T03:33:59.032832
2215,CHENNAI,TAMIL NADU,600074,IN,South India,2026-09-06T03:33:59.032832
2216,CHENNAI,TAMIL NADU,600083,IN,South India,2026-09-06T03:33:59.032832
2217,CHENNAI,TAMIL NADU,600084,IN,South India,2026-09-06T03:33:59.032832
2218,CHENNAI,TAMIL NADU,600090,IN,South India,2026-09-06T03:33:59.032832
2219,CHENNAI,TAMIL NADU,600095,IN,South India,2026-09-06T03:33:59.032832
2220,CHENNAI,TAMIL NADU,600096,IN,South India,2026-09-06T03:33:59.032832
2221,CHENNAI,TAMIL NADU,600113,IN,South India,2026-09-06T03:33:59.032832
2222,CHENNAI,TAMIL NADU,600114,IN,South India,2026-09-06T03:33:59.032832
2223,CHENNAI,TAMIL NADU,600125,IN,South India,2026-09-06T03:33:59.032832
2224,CHENNAI,TAMIL NADU,600128,IN,South India,2026-09-06T03:33:59.032832
2225,CHENNAI,TAMIL NADU,601206,IN,South India,2026-09-06T03:33:59.032832
2226,CHENNAI,TAMIL NADU,601301,IN,South India,2026-09-06T03:33:59.032832
2227,CHENNAI,TAMIL NADU,603103,IN,South India,2026-09-06T03:33:59.032832
2228,CHENNAI,TAMIL NADU,603202,IN,South India,2026-09-06T03:33:59.032832
2229,CHENNAI,TAMIL NADU,603203,IN,South India,2026-09-06T03:33:59.032832
2230,CHENNAI,TAMIL NADU,603211,IN,South India,2026-09-06T03:33:59.032832
2231,CHENNAI 126,TAMIL NADU,600126,IN,South India,2026-09-06T03:33:59.032832
2232,CHENNAI 42,TAMIL NADU,600042,IN,South India,2026-09-06T03:33:59.032832
2233,CHIMBEL,GOA,403006,IN,West India,2026-09-06T03:33:59.032832
2234,CHINCHINIM,GOA,403725,IN,West India,2026-09-06T03:33:59.032832
2235,"CHINCHINIM, SOUTH GOA",GOA,403715,IN,West India,2026-09-06T03:33:59.032832
2236,CHINNAMANUR,TAMIL NADU,625515,IN,South India,2026-09-06T03:33:59.032832
2237,CHINNAMPALAYAM,TAMIL NADU,642003,IN,South India,2026-09-06T03:33:59.032832
2238,CHINNATHADAGAM,TAMIL NADU,641108,IN,South India,2026-09-06T03:33:59.032832
2239,CHINTAMANI,KARNATAKA,563125,IN,South India,2026-09-06T03:33:59.032832
2240,CHINTAMANI,KARNATAKA,563128,IN,South India,2026-09-06T03:33:59.032832
2241,CHINYALISAUR P.O -PIPALMANDI,UTTARAKHAND,249196,IN,North India,2026-09-06T03:33:59.032832
2242,CHIPLUN,MAHARASHTRA,415605,IN,West India,2026-09-06T03:33:59.032832
2243,CHIRAKKAL,KERALA,670011,IN,South India,2026-09-06T03:33:59.032832
2244,CHIRALA,ANDHRA PRADESH,523157,IN,South India,2026-09-06T03:33:59.032832
2245,CHIRAMANANGAD,KERALA,680519,IN,South India,2026-09-06T03:33:59.032832
2246,CHIRAMANANGAD,KERALA,680604,IN,South India,2026-09-06T03:33:59.032832
2247,CHIRANG,ASSAM,783394,IN,East & North-East,2026-09-06T03:33:59.032832
2248,CHIRAWA,RAJASTHAN,333026,IN,North India,2026-09-06T03:33:59.032832
2249,CHIRAYINKEEZHU,KERALA,695304,IN,South India,2026-09-06T03:33:59.032832
2250,CHITAPUR,KARNATAKA,585211,IN,South India,2026-09-06T03:33:59.032832
2251,CHITBARA GAON,UTTAR PRADESH,221713,IN,North India,2026-09-06T03:33:59.032832
2252,CHITRADURGA,KARNATAKA,577511,IN,South India,2026-09-06T03:33:59.032832
2253,CHITRAKOOT,MADHYA PRADESH,485334,IN,Central India,2026-09-06T03:33:59.032832
2254,CHITRAKOOT,UTTAR PRADESH,210204,IN,North India,2026-09-06T03:33:59.032832
2255,CHITRANJAN,WEST BENGAL,713331,IN,East & North-East,2026-09-06T03:33:59.032832
2256,CHITTAPUR,KARNATAKA,585211,IN,South India,2026-09-06T03:33:59.032832
2257,CHITTAPUR TQ,KARNATAKA,585211,IN,South India,2026-09-06T03:33:59.032832
2258,CHITTARANJAN,WEST BENGAL,713331,IN,East & North-East,2026-09-06T03:33:59.032832
2259,CHITTETHUKARA,KERALA,682037,IN,South India,2026-09-06T03:33:59.032832
2260,CHITTOOR,ANDHRA PRADESH,517001,IN,South India,2026-09-06T03:33:59.032832
2261,CHITTOOR,ANDHRA PRADESH,517123,IN,South India,2026-09-06T03:33:59.032832
2262,CHITTOOR,ANDHRA PRADESH,517129,IN,South India,2026-09-06T03:33:59.032832
2263,CHITTOOR,ANDHRA PRADESH,517152,IN,South India,2026-09-06T03:33:59.032832
2264,CHITTOOR,ANDHRA PRADESH,517167,IN,South India,2026-09-06T03:33:59.032832
2265,CHITTOOR,ANDHRA PRADESH,517194,IN,South India,2026-09-06T03:33:59.032832
2266,CHITTOOR,ANDHRA PRADESH,517237,IN,South India,2026-09-06T03:33:59.032832
2267,CHITTOOR,ANDHRA PRADESH,517319,IN,South India,2026-09-06T03:33:59.032832
2268,CHITTOOR,ANDHRA PRADESH,517417,IN,South India,2026-09-06T03:33:59.032832
2269,CHITTOOR,ANDHRA PRADESH,517587,IN,South India,2026-09-06T03:33:59.032832
2270,CHITTOOR DISTRICT,ANDHRA PRADESH,517130,IN,South India,2026-09-06T03:33:59.032832
2271,CHITTORGARH,RAJASTHAN,312001,IN,North India,2026-09-06T03:33:59.032832
2272,CHITTORGARH,RAJASTHAN,323307,IN,North India,2026-09-06T03:33:59.032832
2273,CHITTUR THATHAMANGALAM,KERALA,678101,IN,South India,2026-09-06T03:33:59.032832
2274,CHITTUR THATHAMANGALAM,KERALA,678102,IN,South India,2026-09-06T03:33:59.032832
2275,CHITTUR THATHAMANGALAM,KERALA,678531,IN,South India,2026-09-06T03:33:59.032832
2276,CHOGAWAN,PUNJAB,143109,IN,North India,2026-09-06T03:33:59.032832
2277,CHOPDA,MAHARASHTRA,425107,IN,West India,2026-09-06T03:33:59.032832
2278,CHOUTUPPAL,TELANGANA,508252,IN,South India,2026-09-06T03:33:59.032832
2279,CHOVVA,KERALA,670006,IN,South India,2026-09-06T03:33:59.032832
2280,"CHOVVA,KANNUR",KERALA,670006,IN,South India,2026-09-06T03:33:59.032832
2281,CHOWWARA,KERALA,683575,IN,South India,2026-09-06T03:33:59.032832
2282,CHUNAR,UTTAR PRADESH,231305,IN,North India,2026-09-06T03:33:59.032832
2283,CHUNCHALE TAL CHOPDA DIS JALGAON,MAHARASHTRA,425107,IN,West India,2026-09-06T03:33:59.032832
2284,CITY & MANDAL : KORATLA ;(DISTRICT: JAGTIAL DIST.),TELANGANA,505326,IN,South India,2026-09-06T03:33:59.032832
2285,"CLAPPANA, KOLLAM",KERALA,690525,IN,South India,2026-09-06T03:33:59.032832
2286,COCHIN,KERALA,682020,IN,South India,2026-09-06T03:33:59.032832
2287,COCHIN,KERALA,682021,IN,South India,2026-09-06T03:33:59.032832
2288,COIMBATORE,TAMIL NADU,641004,IN,South India,2026-09-06T03:33:59.032832
2289,COIMBATORE,TAMIL NADU,641007,IN,South India,2026-09-06T03:33:59.032832
2290,COIMBATORE,TAMIL NADU,641019,IN,South India,2026-09-06T03:33:59.032832
2291,COIMBATORE,TAMIL NADU,641023,IN,South India,2026-09-06T03:33:59.032832
2292,COIMBATORE,TAMIL NADU,641028,IN,South India,2026-09-06T03:33:59.032832
2293,COIMBATORE,TAMIL NADU,641036,IN,South India,2026-09-06T03:33:59.032832
2294,COIMBATORE,TAMIL NADU,641039,IN,South India,2026-09-06T03:33:59.032832
2295,COIMBATORE,TAMIL NADU,641044,IN,South India,2026-09-06T03:33:59.032832
2296,COIMBATORE,TAMIL NADU,641045,IN,South India,2026-09-06T03:33:59.032832
2297,COIMBATORE,TAMIL NADU,641103,IN,South India,2026-09-06T03:33:59.032832
2298,COIMBATORE,TAMIL NADU,641109,IN,South India,2026-09-06T03:33:59.032832
2299,COIMBATORE,TAMIL NADU,641664,IN,South India,2026-09-06T03:33:59.032832
2300,COIMBATORE,TAMIL NADU,642006,IN,South India,2026-09-06T03:33:59.032832
2301,COIMBATORE,TAMIL NADU,642109,IN,South India,2026-09-06T03:33:59.032832
2302,COIMBATORE,TAMIL NADU,642114,IN,South India,2026-09-06T03:33:59.032832
2303,COIMBATORE 641041,TAMIL NADU,641041,IN,South India,2026-09-06T03:33:59.032832
2304,"COLACHAL, KANYA KUMARI DISTRICT",TAMIL NADU,629251,IN,South India,2026-09-06T03:33:59.032832
2305,CONTAI,WEST BENGAL,721455,IN,East & North-East,2026-09-06T03:33:59.032832
2306,COOCH BEHAR,WEST BENGAL,736101,IN,East & North-East,2026-09-06T03:33:59.032832
2307,"CHHIBRAMAU,KANNAUJ",UTTAR PRADESH,209721,IN,North India,2026-09-06T03:33:59.032832
2308,CHHINDWARA,MADHYA PRADESH,480003,IN,Central India,2026-09-06T03:33:59.032832
2309,CHHINDWARA,MADHYA PRADESH,480106,IN,Central India,2026-09-06T03:33:59.032832
2310,CHHINDWARA,MADHYA PRADESH,480441,IN,Central India,2026-09-06T03:33:59.032832
2311,CHHIPABAROD,RAJASTHAN,325221,IN,North India,2026-09-06T03:33:59.032832
2312,CHHUTMALPUR,UTTAR PRADESH,247662,IN,North India,2026-09-06T03:33:59.032832
2313,CHI V GREATER NOIDA,UTTAR PRADESH,201310,IN,North India,2026-09-06T03:33:59.032832
2314,CHICALIM,GOA,403712,IN,West India,2026-09-06T03:33:59.032832
2315,CHICKABALLPUR,KARNATAKA,562101,IN,South India,2026-09-06T03:33:59.032832
2316,CHICKBALLAPUR,KARNATAKA,562104,IN,South India,2026-09-06T03:33:59.032832
2317,CHIGUR,TELANGANA,505467,IN,South India,2026-09-06T03:33:59.032832
2318,CHIKAMAGULUR DISTRICT,KARNATAKA,580001,IN,South India,2026-09-06T03:33:59.032832
2319,CHIKKAMAGALURU,KARNATAKA,577101,IN,South India,2026-09-06T03:33:59.032832
2320,CHIKKAMANGALORE,KARNATAKA,577547,IN,South India,2026-09-06T03:33:59.032832
2321,CHIKNAYAKANHALLI,KARNATAKA,572214,IN,South India,2026-09-06T03:33:59.032832
2322,CHILKUR,TELANGANA,508206,IN,South India,2026-09-06T03:33:59.032832
2323,"CHINCHWAD ,PUNE",MAHARASHTRA,411019,IN,West India,2026-09-06T03:33:59.032832
2324,CHINCHWAD GAON PUNE,MAHARASHTRA,411033,IN,West India,2026-09-06T03:33:59.032832
2325,CHINNAGOTTIGALLU,ANDHRA PRADESH,517194,IN,South India,2026-09-06T03:33:59.032832
2326,CHINNAKODUR,TELANGANA,502276,IN,South India,2026-09-06T03:33:59.032832
2327,CHINNAVEERAMPATTI,TAMIL NADU,642126,IN,South India,2026-09-06T03:33:59.032832
2328,CHINSURAH HOOGHLY,WEST BENGAL,712103,IN,East & North-East,2026-09-06T03:33:59.032832
2329,CHIRAYANKIL,KERALA,695304,IN,South India,2026-09-06T03:33:59.032832
2330,CHIRGAON,UTTAR PRADESH,284301,IN,North India,2026-09-06T03:33:59.032832
2331,CHIRMIRI,CHHATTISGARH,497449,IN,Central India,2026-09-06T03:33:59.032832
2332,CHIRMIRI,CHHATTISGARH,497451,IN,Central India,2026-09-06T03:33:59.032832
2333,CHITKUL,TELANGANA,502307,IN,South India,2026-09-06T03:33:59.032832
2334,"CHITPADI, UDUPI",KARNATAKA,576101,IN,South India,2026-09-06T03:33:59.032832
2335,CHITRADA VILLAGE,ANDHRA PRADESH,533450,IN,South India,2026-09-06T03:33:59.032832
2336,CHITRADURGA,KARNATAKA,577519,IN,South India,2026-09-06T03:33:59.032832
2337,CHITRADURGA,KARNATAKA,577598,IN,South India,2026-09-06T03:33:59.032832
2338,CHITTAURGARH,RAJASTHAN,312602,IN,North India,2026-09-06T03:33:59.032832
2339,CHITTOOR,ANDHRA PRADESH,517002,IN,South India,2026-09-06T03:33:59.032832
2340,CHITTOOR,ANDHRA PRADESH,517235,IN,South India,2026-09-06T03:33:59.032832
2341,CHITTOOR,ANDHRA PRADESH,517419,IN,South India,2026-09-06T03:33:59.032832
2342,CHITTOOR,ANDHRA PRADESH,517569,IN,South India,2026-09-06T03:33:59.032832
2343,CHITTOOR DISTRICT,ANDHRA PRADESH,517113,IN,South India,2026-09-06T03:33:59.032832
2344,CHITTRANJAN PARK NEW DELHI,DELHI,110019,IN,North India,2026-09-06T03:33:59.032832
2345,CHITTUR,KERALA,678556,IN,South India,2026-09-06T03:33:59.032832
2346,CHITTUR THATHAMANGALAM,KERALA,678103,IN,South India,2026-09-06T03:33:59.032832
2347,CHOCKLI,KERALA,670675,IN,South India,2026-09-06T03:33:59.032832
2348,CHOCKLI,KERALA,673313,IN,South India,2026-09-06T03:33:59.032832
2349,CHOGLAMSAR,LADAKH,194104,IN,Other,2026-09-06T03:33:59.032832
2350,CHOGLAMSAR,LADAKH,194201,IN,Other,2026-09-06T03:33:59.032832
2351,CHOPRA,WEST BENGAL,733207,IN,East & North-East,2026-09-06T03:33:59.032832
2352,CHORAO,GOA,403102,IN,West India,2026-09-06T03:33:59.032832
2353,CHOUBEPUR KALAN,UTTAR PRADESH,209203,IN,North India,2026-09-06T03:33:59.032832
2354,CHROMPET,TAMIL NADU,600044,IN,South India,2026-09-06T03:33:59.032832
2355,CHUMUKEDIMA,NAGALAND,797103,IN,Other,2026-09-06T03:33:59.032832
2356,"CHUNKANKADAI, NAGERCOIL",TAMIL NADU,629003,IN,South India,2026-09-06T03:33:59.032832
2357,CHURCHUGUNDI,KARNATAKA,577214,IN,South India,2026-09-06T03:33:59.032832
2358,CHURU,RAJASTHAN,331701,IN,North India,2026-09-06T03:33:59.032832
2359,CINNA KOTTAKUPPAM,TAMIL NADU,605104,IN,South India,2026-09-06T03:33:59.032832
2360,CIP HOSPITAL KANKE Q NO N3 14 RANCHI,JHARKHAND,834006,IN,East & North-East,2026-09-06T03:33:59.032832
2361,COCHI,KERALA,682020,IN,South India,2026-09-06T03:33:59.032832
2362,COCHIN,KERALA,682002,IN,South India,2026-09-06T03:33:59.032832
2363,COCHIN,KERALA,682017,IN,South India,2026-09-06T03:33:59.032832
2364,COIMBATORE,TAMIL NADU,641002,IN,South India,2026-09-06T03:33:59.032832
2365,COIMBATORE,TAMIL NADU,641003,IN,South India,2026-09-06T03:33:59.032832
2366,COIMBATORE,TAMIL NADU,641005,IN,South India,2026-09-06T03:33:59.032832
2367,COIMBATORE,TAMIL NADU,641010,IN,South India,2026-09-06T03:33:59.032832
