MarketingFactKey,DateKey,CampaignKey,ChannelKey,LocationKey,Impressions,Clicks,SpendAmount,LeadsGenerated,ConversionsCount,AttributedSaleAmount,CTR_Pct,CPC_Amount,CostPerLead,CostPerConversion,ROAS,SourceSystem,SourceRecordID,ETL_LoadedAt
179,20241120,8,11,2612,0,0,209.83,0,0,1694.00,0.0000,0.00,0.00,0.00,8.07,Google Ads,A1178,2026-09-07T07:48:42.882130
180,20241106,7,11,2612,0,0,213.50,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1179,2026-09-07T07:48:42.882130
181,20241128,2,11,2612,0,0,193.14,0,0,1255.00,0.0000,0.00,0.00,0.00,6.50,Google Ads,A1180,2026-09-07T07:48:42.882130
182,20241120,14,11,2612,0,0,206.22,0,0,1825.00,0.0000,0.00,0.00,0.00,8.85,Google Ads,A1181,2026-09-07T07:48:42.882130
183,20241130,16,11,2612,0,0,183.58,0,0,1045.00,0.0000,0.00,0.00,0.00,5.69,Google Ads,A1182,2026-09-07T07:48:42.882130
184,20241106,16,11,2612,0,0,238.80,0,0,1248.00,0.0000,0.00,0.00,0.00,5.23,Google Ads,A1183,2026-09-07T07:48:42.882130
185,20241125,10,11,2612,0,0,203.69,0,0,1079.00,0.0000,0.00,0.00,0.00,5.30,Google Ads,A1184,2026-09-07T07:48:42.882130
186,20241129,13,11,2612,0,0,204.20,0,0,1456.00,0.0000,0.00,0.00,0.00,7.13,Google Ads,A1185,2026-09-07T07:48:42.882130
187,20241114,7,11,2612,0,0,220.64,0,0,1980.00,0.0000,0.00,0.00,0.00,8.97,Google Ads,A1186,2026-09-07T07:48:42.882130
188,20241125,11,11,2612,0,0,235.43,0,0,1684.00,0.0000,0.00,0.00,0.00,7.15,Google Ads,A1187,2026-09-07T07:48:42.882130
189,20241128,4,11,2612,0,0,182.13,0,0,1973.00,0.0000,0.00,0.00,0.00,10.83,Google Ads,A1188,2026-09-07T07:48:42.882130
190,20241110,2,11,2612,0,0,220.67,0,0,1531.00,0.0000,0.00,0.00,0.00,6.94,Google Ads,A1189,2026-09-07T07:48:42.882130
191,20241104,18,11,2612,0,0,218.07,0,0,1871.00,0.0000,0.00,0.00,0.00,8.58,Google Ads,A1190,2026-09-07T07:48:42.882130
192,20241118,10,11,2612,0,0,208.02,0,0,1652.00,0.0000,0.00,0.00,0.00,7.94,Google Ads,A1191,2026-09-07T07:48:42.882130
193,20241116,10,11,2612,0,0,230.60,0,0,1041.00,0.0000,0.00,0.00,0.00,4.51,Google Ads,A1192,2026-09-07T07:48:42.882130
194,20241122,15,11,2612,0,0,248.38,0,0,1835.00,0.0000,0.00,0.00,0.00,7.39,Google Ads,A1193,2026-09-07T07:48:42.882130
195,20241116,13,11,2612,0,0,238.12,0,0,1762.00,0.0000,0.00,0.00,0.00,7.40,Google Ads,A1194,2026-09-07T07:48:42.882130
196,20241104,17,11,2612,0,0,182.17,0,0,1413.00,0.0000,0.00,0.00,0.00,7.76,Google Ads,A1195,2026-09-07T07:48:42.882130
197,20241126,3,11,2612,0,0,200.52,0,0,1562.00,0.0000,0.00,0.00,0.00,7.79,Google Ads,A1196,2026-09-07T07:48:42.882130
198,20241120,5,11,2612,0,0,238.59,0,0,1620.00,0.0000,0.00,0.00,0.00,6.79,Google Ads,A1197,2026-09-07T07:48:42.882130
199,20241118,6,11,2612,0,0,208.20,0,0,1647.00,0.0000,0.00,0.00,0.00,7.91,Google Ads,A1198,2026-09-07T07:48:42.882130
200,20241115,12,11,2612,0,0,0.00,0,0,1445.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1199,2026-09-07T07:48:42.882130
201,20241119,2,11,2612,0,0,247.38,0,0,1365.00,0.0000,0.00,0.00,0.00,5.52,Google Ads,A1200,2026-09-07T07:48:42.882130
202,20241107,15,11,2612,0,0,184.87,0,0,1718.00,0.0000,0.00,0.00,0.00,9.29,Google Ads,A1201,2026-09-07T07:48:42.882130
203,20241120,7,11,2612,0,0,236.38,0,0,1257.00,0.0000,0.00,0.00,0.00,5.32,Google Ads,A1202,2026-09-07T07:48:42.882130
204,20241108,2,11,2612,0,0,186.29,0,0,1731.00,0.0000,0.00,0.00,0.00,9.29,Google Ads,A1203,2026-09-07T07:48:42.882130
205,20241105,8,11,2612,0,0,203.75,0,0,1838.00,0.0000,0.00,0.00,0.00,9.02,Google Ads,A1204,2026-09-07T07:48:42.882130
206,20241130,18,11,2612,0,0,247.80,0,0,1363.00,0.0000,0.00,0.00,0.00,5.50,Google Ads,A1205,2026-09-07T07:48:42.882130
207,20241122,14,11,2612,0,0,219.67,0,0,1196.00,0.0000,0.00,0.00,0.00,5.44,Google Ads,A1206,2026-09-07T07:48:42.882130
208,20241107,1,11,2612,0,0,226.58,0,0,1348.00,0.0000,0.00,0.00,0.00,5.95,Google Ads,A1207,2026-09-07T07:48:42.882130
209,20241119,18,11,2612,0,0,223.55,0,0,1414.00,0.0000,0.00,0.00,0.00,6.33,Google Ads,A1208,2026-09-07T07:48:42.882130
210,20241116,17,11,2612,0,0,224.83,0,0,1668.00,0.0000,0.00,0.00,0.00,7.42,Google Ads,A1209,2026-09-07T07:48:42.882130
211,20241108,12,11,2612,0,0,199.98,0,0,1467.00,0.0000,0.00,0.00,0.00,7.34,Google Ads,A1210,2026-09-07T07:48:42.882130
212,20241110,12,11,2612,0,0,183.34,0,0,1483.00,0.0000,0.00,0.00,0.00,8.09,Google Ads,A1211,2026-09-07T07:48:42.882130
213,20241119,7,11,2612,0,0,0.00,0,0,1036.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1212,2026-09-07T07:48:42.882130
214,20241111,4,11,2612,0,0,247.99,0,0,1455.00,0.0000,0.00,0.00,0.00,5.87,Google Ads,A1213,2026-09-07T07:48:42.882130
215,20241121,17,11,2612,0,0,237.85,0,0,1430.00,0.0000,0.00,0.00,0.00,6.01,Google Ads,A1214,2026-09-07T07:48:42.882130
216,20241106,18,11,2612,0,0,233.76,0,0,1998.00,0.0000,0.00,0.00,0.00,8.55,Google Ads,A1215,2026-09-07T07:48:42.882130
217,20241128,3,11,2612,0,0,0.00,0,0,1800.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1216,2026-09-07T07:48:42.882130
218,20241124,15,11,2612,0,0,200.75,0,0,1234.00,0.0000,0.00,0.00,0.00,6.15,Google Ads,A1217,2026-09-07T07:48:42.882130
219,20241112,18,11,2612,0,0,249.61,0,0,1464.00,0.0000,0.00,0.00,0.00,5.87,Google Ads,A1218,2026-09-07T07:48:42.882130
220,20241102,1,11,2612,0,0,208.15,0,0,1297.00,0.0000,0.00,0.00,0.00,6.23,Google Ads,A1219,2026-09-07T07:48:42.882130
221,20241123,6,11,2612,0,0,224.94,0,0,1398.00,0.0000,0.00,0.00,0.00,6.21,Google Ads,A1220,2026-09-07T07:48:42.882130
222,20241102,5,11,2612,0,0,223.22,0,0,1766.00,0.0000,0.00,0.00,0.00,7.91,Google Ads,A1221,2026-09-07T07:48:42.882130
223,20241119,10,11,2612,0,0,186.73,0,0,1958.00,0.0000,0.00,0.00,0.00,10.49,Google Ads,A1222,2026-09-07T07:48:42.882130
224,20241115,7,11,2612,0,0,194.69,0,0,1496.00,0.0000,0.00,0.00,0.00,7.68,Google Ads,A1223,2026-09-07T07:48:42.882130
225,20241110,5,11,2612,0,0,202.45,0,0,1441.00,0.0000,0.00,0.00,0.00,7.12,Google Ads,A1224,2026-09-07T07:48:42.882130
226,20241126,13,11,2612,0,0,229.48,0,0,1137.00,0.0000,0.00,0.00,0.00,4.95,Google Ads,A1225,2026-09-07T07:48:42.882130
227,20241116,17,11,2612,0,0,213.74,0,0,1797.00,0.0000,0.00,0.00,0.00,8.41,Google Ads,A1226,2026-09-07T07:48:42.882130
228,20241101,4,11,2612,0,0,217.40,0,0,1678.00,0.0000,0.00,0.00,0.00,7.72,Google Ads,A1227,2026-09-07T07:48:42.882130
229,20241114,16,11,2612,0,0,188.10,0,0,1005.00,0.0000,0.00,0.00,0.00,5.34,Google Ads,A1228,2026-09-07T07:48:42.882130
230,20241106,4,11,2612,0,0,185.35,0,0,1662.00,0.0000,0.00,0.00,0.00,8.97,Google Ads,A1229,2026-09-07T07:48:42.882130
231,20241111,1,11,2612,0,0,201.70,0,0,1190.00,0.0000,0.00,0.00,0.00,5.90,Google Ads,A1230,2026-09-07T07:48:42.882130
232,20241124,2,11,2612,0,0,231.97,0,0,1886.00,0.0000,0.00,0.00,0.00,8.13,Google Ads,A1231,2026-09-07T07:48:42.882130
233,20241127,11,11,2612,0,0,234.17,0,0,1568.00,0.0000,0.00,0.00,0.00,6.70,Google Ads,A1232,2026-09-07T07:48:42.882130
234,20241113,16,11,2612,0,0,193.27,0,0,1366.00,0.0000,0.00,0.00,0.00,7.07,Google Ads,A1233,2026-09-07T07:48:42.882130
235,20241126,10,11,2612,0,0,187.62,0,0,1239.00,0.0000,0.00,0.00,0.00,6.60,Google Ads,A1234,2026-09-07T07:48:42.882130
236,20241102,11,11,2612,0,0,232.56,0,0,1526.00,0.0000,0.00,0.00,0.00,6.56,Google Ads,A1235,2026-09-07T07:48:42.882130
237,20241121,1,11,2612,0,0,181.05,0,0,1600.00,0.0000,0.00,0.00,0.00,8.84,Google Ads,A1236,2026-09-07T07:48:42.882130
238,20241113,16,11,2612,0,0,181.57,0,0,1564.00,0.0000,0.00,0.00,0.00,8.61,Google Ads,A1237,2026-09-07T07:48:42.882130
239,20241101,14,11,2612,0,0,238.23,0,0,1531.00,0.0000,0.00,0.00,0.00,6.43,Google Ads,A1238,2026-09-07T07:48:42.882130
240,20241118,10,11,2612,0,0,196.34,0,0,1614.00,0.0000,0.00,0.00,0.00,8.22,Google Ads,A1239,2026-09-07T07:48:42.882130
241,20241124,9,11,2612,0,0,197.53,0,0,1675.00,0.0000,0.00,0.00,0.00,8.48,Google Ads,A1240,2026-09-07T07:48:42.882130
242,20241115,5,11,2612,0,0,233.75,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1241,2026-09-07T07:48:42.882130
243,20241123,16,11,2612,0,0,202.93,0,0,1551.00,0.0000,0.00,0.00,0.00,7.64,Google Ads,A1242,2026-09-07T07:48:42.882130
244,20241106,18,11,2612,0,0,248.41,0,0,1803.00,0.0000,0.00,0.00,0.00,7.26,Google Ads,A1243,2026-09-07T07:48:42.882130
245,20241112,4,11,2612,0,0,214.87,0,0,1571.00,0.0000,0.00,0.00,0.00,7.31,Google Ads,A1244,2026-09-07T07:48:42.882130
246,20241130,17,11,2612,0,0,196.71,0,0,1445.00,0.0000,0.00,0.00,0.00,7.35,Google Ads,A1245,2026-09-07T07:48:42.882130
247,20241107,15,11,2612,0,0,0.00,0,0,1920.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1246,2026-09-07T07:48:42.882130
248,20241111,7,11,2612,0,0,236.74,0,0,1156.00,0.0000,0.00,0.00,0.00,4.88,Google Ads,A1247,2026-09-07T07:48:42.882130
249,20241122,18,11,2612,0,0,183.03,0,0,1636.00,0.0000,0.00,0.00,0.00,8.94,Google Ads,A1248,2026-09-07T07:48:42.882130
250,20241119,9,11,2612,0,0,191.40,0,0,1775.00,0.0000,0.00,0.00,0.00,9.27,Google Ads,A1249,2026-09-07T07:48:42.882130
251,20241102,10,11,2612,0,0,241.90,0,0,1897.00,0.0000,0.00,0.00,0.00,7.84,Google Ads,A1250,2026-09-07T07:48:42.882130
252,20241106,10,11,2612,0,0,236.96,0,0,1183.00,0.0000,0.00,0.00,0.00,4.99,Google Ads,A1251,2026-09-07T07:48:42.882130
253,20241124,13,11,2612,0,0,247.20,0,0,1005.00,0.0000,0.00,0.00,0.00,4.07,Google Ads,A1252,2026-09-07T07:48:42.882130
254,20241109,2,11,2612,0,0,241.00,0,0,1842.00,0.0000,0.00,0.00,0.00,7.64,Google Ads,A1253,2026-09-07T07:48:42.882130
255,20241122,18,11,2612,0,0,242.69,0,0,1550.00,0.0000,0.00,0.00,0.00,6.39,Google Ads,A1254,2026-09-07T07:48:42.882130
256,20241119,7,11,2612,0,0,231.50,0,0,1856.00,0.0000,0.00,0.00,0.00,8.02,Google Ads,A1255,2026-09-07T07:48:42.882130
257,20241115,2,11,2612,0,0,191.32,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1256,2026-09-07T07:48:42.882130
258,20241114,4,11,2612,0,0,201.76,0,0,1393.00,0.0000,0.00,0.00,0.00,6.90,Google Ads,A1257,2026-09-07T07:48:42.882130
259,20241115,1,11,2612,0,0,219.68,0,0,1149.00,0.0000,0.00,0.00,0.00,5.23,Google Ads,A1258,2026-09-07T07:48:42.882130
260,20241103,16,11,2612,0,0,218.23,0,0,1015.00,0.0000,0.00,0.00,0.00,4.65,Google Ads,A1259,2026-09-07T07:48:42.882130
261,20241125,1,11,2612,0,0,186.79,0,0,1733.00,0.0000,0.00,0.00,0.00,9.28,Google Ads,A1260,2026-09-07T07:48:42.882130
262,20241128,17,11,2612,0,0,211.83,0,0,1719.00,0.0000,0.00,0.00,0.00,8.11,Google Ads,A1261,2026-09-07T07:48:42.882130
263,20241124,4,11,2612,0,0,225.89,0,0,1509.00,0.0000,0.00,0.00,0.00,6.68,Google Ads,A1262,2026-09-07T07:48:42.882130
264,20241105,18,11,2612,0,0,0.00,0,0,1223.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1263,2026-09-07T07:48:42.882130
265,20241111,10,11,2612,0,0,234.92,0,0,1232.00,0.0000,0.00,0.00,0.00,5.24,Google Ads,A1264,2026-09-07T07:48:42.882130
266,20241117,5,11,2612,0,0,242.62,0,0,1303.00,0.0000,0.00,0.00,0.00,5.37,Google Ads,A1265,2026-09-07T07:48:42.882130
267,20241126,10,11,2612,0,0,201.81,0,0,1337.00,0.0000,0.00,0.00,0.00,6.63,Google Ads,A1266,2026-09-07T07:48:42.882130
268,20241105,6,11,2612,0,0,210.95,0,0,1376.00,0.0000,0.00,0.00,0.00,6.52,Google Ads,A1267,2026-09-07T07:48:42.882130
269,20241117,13,11,2612,0,0,212.05,0,0,1454.00,0.0000,0.00,0.00,0.00,6.86,Google Ads,A1268,2026-09-07T07:48:42.882130
270,20241109,10,11,2612,0,0,189.79,0,0,1510.00,0.0000,0.00,0.00,0.00,7.96,Google Ads,A1269,2026-09-07T07:48:42.882130
271,20241126,10,11,2612,0,0,204.63,0,0,1288.00,0.0000,0.00,0.00,0.00,6.29,Google Ads,A1270,2026-09-07T07:48:42.882130
272,20241112,16,11,2612,0,0,197.89,0,0,1110.00,0.0000,0.00,0.00,0.00,5.61,Google Ads,A1271,2026-09-07T07:48:42.882130
273,20241111,15,11,2612,0,0,207.14,0,0,1929.00,0.0000,0.00,0.00,0.00,9.31,Google Ads,A1272,2026-09-07T07:48:42.882130
274,20241121,4,11,2612,0,0,232.97,0,0,1476.00,0.0000,0.00,0.00,0.00,6.34,Google Ads,A1273,2026-09-07T07:48:42.882130
275,20241125,16,11,2612,0,0,193.60,0,0,1692.00,0.0000,0.00,0.00,0.00,8.74,Google Ads,A1274,2026-09-07T07:48:42.882130
276,20241114,15,11,2612,0,0,226.11,0,0,1342.00,0.0000,0.00,0.00,0.00,5.94,Google Ads,A1275,2026-09-07T07:48:42.882130
277,20241114,3,11,2612,0,0,233.54,0,0,1175.00,0.0000,0.00,0.00,0.00,5.03,Google Ads,A1276,2026-09-07T07:48:42.882130
278,20241125,9,11,2612,0,0,209.76,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1277,2026-09-07T07:48:42.882130
279,20241122,12,11,2612,0,0,227.82,0,0,1250.00,0.0000,0.00,0.00,0.00,5.49,Google Ads,A1278,2026-09-07T07:48:42.882130
280,20241112,11,11,2612,0,0,193.49,0,0,1305.00,0.0000,0.00,0.00,0.00,6.74,Google Ads,A1279,2026-09-07T07:48:42.882130
281,20241122,14,11,2612,0,0,191.75,0,0,1062.00,0.0000,0.00,0.00,0.00,5.54,Google Ads,A1280,2026-09-07T07:48:42.882130
282,20241114,18,11,2612,0,0,242.16,0,0,1508.00,0.0000,0.00,0.00,0.00,6.23,Google Ads,A1281,2026-09-07T07:48:42.882130
283,20241101,12,11,2612,0,0,188.85,0,0,1875.00,0.0000,0.00,0.00,0.00,9.93,Google Ads,A1282,2026-09-07T07:48:42.882130
284,20241106,16,11,2612,0,0,241.58,0,0,1512.00,0.0000,0.00,0.00,0.00,6.26,Google Ads,A1283,2026-09-07T07:48:42.882130
285,20241101,5,11,2612,0,0,222.66,0,0,1964.00,0.0000,0.00,0.00,0.00,8.82,Google Ads,A1284,2026-09-07T07:48:42.882130
286,20241112,15,11,2612,0,0,226.10,0,0,1003.00,0.0000,0.00,0.00,0.00,4.44,Google Ads,A1285,2026-09-07T07:48:42.882130
287,20241106,12,11,2612,0,0,231.44,0,0,1126.00,0.0000,0.00,0.00,0.00,4.87,Google Ads,A1286,2026-09-07T07:48:42.882130
288,20241124,13,11,2612,0,0,187.09,0,0,1256.00,0.0000,0.00,0.00,0.00,6.71,Google Ads,A1287,2026-09-07T07:48:42.882130
289,20241102,8,11,2612,0,0,0.00,0,0,1286.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1288,2026-09-07T07:48:42.882130
290,20241115,6,11,2612,0,0,227.46,0,0,1541.00,0.0000,0.00,0.00,0.00,6.77,Google Ads,A1289,2026-09-07T07:48:42.882130
291,20241102,5,11,2612,0,0,205.84,0,0,1866.00,0.0000,0.00,0.00,0.00,9.07,Google Ads,A1290,2026-09-07T07:48:42.882130
292,20241110,7,11,2612,0,0,211.16,0,0,1917.00,0.0000,0.00,0.00,0.00,9.08,Google Ads,A1291,2026-09-07T07:48:42.882130
293,20241104,10,11,2612,0,0,235.54,0,0,1215.00,0.0000,0.00,0.00,0.00,5.16,Google Ads,A1292,2026-09-07T07:48:42.882130
294,20241124,9,11,2612,0,0,236.56,0,0,1811.00,0.0000,0.00,0.00,0.00,7.66,Google Ads,A1293,2026-09-07T07:48:42.882130
295,20241119,8,11,2612,0,0,249.00,0,0,1245.00,0.0000,0.00,0.00,0.00,5.00,Google Ads,A1294,2026-09-07T07:48:42.882130
296,20241121,16,11,2612,0,0,211.76,0,0,1119.00,0.0000,0.00,0.00,0.00,5.28,Google Ads,A1295,2026-09-07T07:48:42.882130
297,20241110,8,11,2612,0,0,194.36,0,0,1633.00,0.0000,0.00,0.00,0.00,8.40,Google Ads,A1296,2026-09-07T07:48:42.882130
298,20241122,13,11,2612,0,0,229.82,0,0,1584.00,0.0000,0.00,0.00,0.00,6.89,Google Ads,A1297,2026-09-07T07:48:42.882130
299,20241127,9,11,2612,0,0,181.89,0,0,1560.00,0.0000,0.00,0.00,0.00,8.58,Google Ads,A1298,2026-09-07T07:48:42.882130
300,20241121,12,11,2612,0,0,245.97,0,0,1016.00,0.0000,0.00,0.00,0.00,4.13,Google Ads,A1299,2026-09-07T07:48:42.882130
301,20241130,11,11,2612,0,0,217.53,0,0,1371.00,0.0000,0.00,0.00,0.00,6.30,Google Ads,A1300,2026-09-07T07:48:42.882130
302,20241117,10,11,2612,0,0,216.70,0,0,1743.00,0.0000,0.00,0.00,0.00,8.04,Google Ads,A1301,2026-09-07T07:48:42.882130
303,20241128,5,11,2612,0,0,189.11,0,0,1333.00,0.0000,0.00,0.00,0.00,7.05,Google Ads,A1302,2026-09-07T07:48:42.882130
304,20241124,9,11,2612,0,0,245.85,0,0,1653.00,0.0000,0.00,0.00,0.00,6.72,Google Ads,A1303,2026-09-07T07:48:42.882130
305,20241120,3,11,2612,0,0,211.96,0,0,1394.00,0.0000,0.00,0.00,0.00,6.58,Google Ads,A1304,2026-09-07T07:48:42.882130
306,20241110,14,11,2612,0,0,219.21,0,0,1917.00,0.0000,0.00,0.00,0.00,8.75,Google Ads,A1305,2026-09-07T07:48:42.882130
307,20241111,12,11,2612,0,0,189.65,0,0,1951.00,0.0000,0.00,0.00,0.00,10.29,Google Ads,A1306,2026-09-07T07:48:42.882130
308,20241118,14,11,2612,0,0,245.57,0,0,1284.00,0.0000,0.00,0.00,0.00,5.23,Google Ads,A1307,2026-09-07T07:48:42.882130
309,20241102,11,11,2612,0,0,0.00,0,0,1748.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1308,2026-09-07T07:48:42.882130
310,20241117,9,11,2612,0,0,186.41,0,0,1020.00,0.0000,0.00,0.00,0.00,5.47,Google Ads,A1309,2026-09-07T07:48:42.882130
311,20241107,7,11,2612,0,0,184.63,0,0,1087.00,0.0000,0.00,0.00,0.00,5.89,Google Ads,A1310,2026-09-07T07:48:42.882130
312,20241112,10,11,2612,0,0,224.99,0,0,1095.00,0.0000,0.00,0.00,0.00,4.87,Google Ads,A1311,2026-09-07T07:48:42.882130
313,20241130,15,11,2612,0,0,218.55,0,0,1234.00,0.0000,0.00,0.00,0.00,5.65,Google Ads,A1312,2026-09-07T07:48:42.882130
314,20241102,9,11,2612,0,0,220.29,0,0,1149.00,0.0000,0.00,0.00,0.00,5.22,Google Ads,A1313,2026-09-07T07:48:42.882130
315,20241122,10,11,2612,0,0,242.06,0,0,1617.00,0.0000,0.00,0.00,0.00,6.68,Google Ads,A1314,2026-09-07T07:48:42.882130
316,20241122,7,11,2612,0,0,204.74,0,0,1719.00,0.0000,0.00,0.00,0.00,8.40,Google Ads,A1315,2026-09-07T07:48:42.882130
317,20241109,16,11,2612,0,0,192.59,0,0,1169.00,0.0000,0.00,0.00,0.00,6.07,Google Ads,A1316,2026-09-07T07:48:42.882130
318,20241101,5,11,2612,0,0,242.00,0,0,1032.00,0.0000,0.00,0.00,0.00,4.26,Google Ads,A1317,2026-09-07T07:48:42.882130
319,20241117,13,11,2612,0,0,181.12,0,0,1806.00,0.0000,0.00,0.00,0.00,9.97,Google Ads,A1318,2026-09-07T07:48:42.882130
320,20241118,5,11,2612,0,0,226.84,0,0,1964.00,0.0000,0.00,0.00,0.00,8.66,Google Ads,A1319,2026-09-07T07:48:42.882130
321,20241101,1,11,2612,0,0,187.67,0,0,1769.00,0.0000,0.00,0.00,0.00,9.43,Google Ads,A1320,2026-09-07T07:48:42.882130
322,20241110,18,11,2612,0,0,246.30,0,0,1452.00,0.0000,0.00,0.00,0.00,5.90,Google Ads,A1321,2026-09-07T07:48:42.882130
323,20241106,5,11,2612,0,0,238.61,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1322,2026-09-07T07:48:42.882130
324,20241105,12,11,2612,0,0,201.51,0,0,1617.00,0.0000,0.00,0.00,0.00,8.02,Google Ads,A1323,2026-09-07T07:48:42.882130
325,20241123,1,11,2612,0,0,239.47,0,0,1370.00,0.0000,0.00,0.00,0.00,5.72,Google Ads,A1324,2026-09-07T07:48:42.882130
326,20241107,10,11,2612,0,0,230.18,0,0,1393.00,0.0000,0.00,0.00,0.00,6.05,Google Ads,A1325,2026-09-07T07:48:42.882130
327,20241123,8,11,2612,0,0,199.30,0,0,1835.00,0.0000,0.00,0.00,0.00,9.21,Google Ads,A1326,2026-09-07T07:48:42.882130
328,20241107,13,11,2612,0,0,227.54,0,0,1367.00,0.0000,0.00,0.00,0.00,6.01,Google Ads,A1327,2026-09-07T07:48:42.882130
329,20241107,15,11,2612,0,0,0.00,0,0,1836.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1328,2026-09-07T07:48:42.882130
330,20241130,2,11,2612,0,0,213.98,0,0,1130.00,0.0000,0.00,0.00,0.00,5.28,Google Ads,A1329,2026-09-07T07:48:42.882130
331,20241125,12,11,2612,0,0,194.89,0,0,1923.00,0.0000,0.00,0.00,0.00,9.87,Google Ads,A1330,2026-09-07T07:48:42.882130
332,20241130,14,11,2612,0,0,184.61,0,0,1324.00,0.0000,0.00,0.00,0.00,7.17,Google Ads,A1331,2026-09-07T07:48:42.882130
333,20241120,2,11,2612,0,0,218.33,0,0,1424.00,0.0000,0.00,0.00,0.00,6.52,Google Ads,A1332,2026-09-07T07:48:42.882130
334,20241112,10,11,2612,0,0,192.72,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1333,2026-09-07T07:48:42.882130
335,20241113,3,11,2612,0,0,238.69,0,0,1447.00,0.0000,0.00,0.00,0.00,6.06,Google Ads,A1334,2026-09-07T07:48:42.882130
336,20241112,10,11,2612,0,0,184.29,0,0,1070.00,0.0000,0.00,0.00,0.00,5.81,Google Ads,A1335,2026-09-07T07:48:42.882130
337,20241112,13,11,2612,0,0,207.34,0,0,1689.00,0.0000,0.00,0.00,0.00,8.15,Google Ads,A1336,2026-09-07T07:48:42.882130
338,20241130,14,11,2612,0,0,198.69,0,0,1044.00,0.0000,0.00,0.00,0.00,5.25,Google Ads,A1337,2026-09-07T07:48:42.882130
339,20241114,17,11,2612,0,0,203.78,0,0,1654.00,0.0000,0.00,0.00,0.00,8.12,Google Ads,A1338,2026-09-07T07:48:42.882130
340,20241105,14,11,2612,0,0,245.69,0,0,1947.00,0.0000,0.00,0.00,0.00,7.92,Google Ads,A1339,2026-09-07T07:48:42.882130
341,20241113,2,11,2612,0,0,239.52,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1340,2026-09-07T07:48:42.882130
342,20241123,2,11,2612,0,0,186.68,0,0,1071.00,0.0000,0.00,0.00,0.00,5.74,Google Ads,A1341,2026-09-07T07:48:42.882130
343,20241120,17,11,2612,0,0,182.66,0,0,1292.00,0.0000,0.00,0.00,0.00,7.07,Google Ads,A1342,2026-09-07T07:48:42.882130
344,20241125,15,11,2612,0,0,243.33,0,0,1456.00,0.0000,0.00,0.00,0.00,5.98,Google Ads,A1343,2026-09-07T07:48:42.882130
345,20241126,8,11,2612,0,0,198.11,0,0,1308.00,0.0000,0.00,0.00,0.00,6.60,Google Ads,A1344,2026-09-07T07:48:42.882130
346,20241102,18,11,2612,0,0,239.26,0,0,1506.00,0.0000,0.00,0.00,0.00,6.29,Google Ads,A1345,2026-09-07T07:48:42.882130
347,20241101,12,11,2612,0,0,208.86,0,0,1106.00,0.0000,0.00,0.00,0.00,5.30,Google Ads,A1346,2026-09-07T07:48:42.882130
348,20241129,18,11,2612,0,0,224.65,0,0,1218.00,0.0000,0.00,0.00,0.00,5.42,Google Ads,A1347,2026-09-07T07:48:42.882130
349,20241110,10,11,2612,0,0,212.02,0,0,1949.00,0.0000,0.00,0.00,0.00,9.19,Google Ads,A1348,2026-09-07T07:48:42.882130
350,20241114,18,11,2612,0,0,224.90,0,0,1631.00,0.0000,0.00,0.00,0.00,7.25,Google Ads,A1349,2026-09-07T07:48:42.882130
351,20241115,9,11,2612,0,0,208.47,0,0,1853.00,0.0000,0.00,0.00,0.00,8.89,Google Ads,A1350,2026-09-07T07:48:42.882130
352,20241102,9,11,2612,0,0,194.55,0,0,1580.00,0.0000,0.00,0.00,0.00,8.12,Google Ads,A1351,2026-09-07T07:48:42.882130
353,20241117,12,11,2612,0,0,209.01,0,0,1823.00,0.0000,0.00,0.00,0.00,8.72,Google Ads,A1352,2026-09-07T07:48:42.882130
354,20241113,3,11,2612,0,0,244.12,0,0,0.00,0.0000,0.00,0.00,0.00,0.00,Google Ads,A1353,2026-09-07T07:48:42.882130
355,20241122,14,11,2612,0,0,227.67,0,0,1019.00,0.0000,0.00,0.00,0.00,4.48,Google Ads,A1354,2026-09-07T07:48:42.882130
356,20241125,17,11,2612,0,0,190.31,0,0,1403.00,0.0000,0.00,0.00,0.00,7.37,Google Ads,A1355,2026-09-07T07:48:42.882130
357,20241123,17,11,2612,0,0,223.48,0,0,1138.00,0.0000,0.00,0.00,0.00,5.09,Google Ads,A1356,2026-09-07T07:48:42.882130
358,20241111,14,11,2612,0,0,221.80,0,0,1538.00,0.0000,0.00,0.00,0.00,6.93,Google Ads,A1357,2026-09-07T07:48:42.882130
