DateKey,FullDate,YearNumber,MonthNumber,MonthName,FinancialQuarter,FinancialYear,DayName,IsWeekend,TotalOrders,ValidOrders,CancelledOrders,TotalUnits,ValidUnits,GrossMerchandiseValue,NetRevenue,DeliveredRevenue,CancelledRevenue,ReturnedRevenue,EstimatedTotalCOGS,EstimatedGrossProfit,AverageOrderValue,CancellationRatePct,EstimatedGrossMarginPct
20231230,2023-12-30,2023,12,December,FQ3,FY23-24,Saturday,True,60,59,1,186,181,59658.29,57247.04,40556.54,2411.25,3598.45,30707.88,26539.23,970.290000,1.67,44.490000
20240922,2024-09-22,2024,9,September,FQ2,FY24-25,Sunday,True,48,48,0,160,160,44491.42,44491.42,32960.34,0.00,0.00,24903.24,19588.24,926.900000,0.0,44.030000
20211203,2021-12-03,2021,12,December,FQ3,FY21-22,Friday,False,63,61,2,225,219,66701.37,63581.46,55946.92,3119.91,610.55,34516.53,29064.94,1042.320000,3.17,43.570000
20240801,2024-08-01,2024,8,August,FQ2,FY24-25,Thursday,False,59,57,2,184,176,57444.86,54966.91,36686.53,2477.95,4113.80,30175.89,24791.04,964.330000,3.39,43.160000
20210623,2021-06-23,2021,6,June,FQ1,FY21-22,Wednesday,False,59,56,3,178,166,58039.62,53658.82,41277.42,4380.80,0.00,29593.49,24065.35,958.190000,5.08,41.460000
20240707,2024-07-07,2024,7,July,FQ2,FY24-25,Sunday,True,51,50,1,165,160,46220.01,44841.12,36229.89,1378.89,0.00,24950.33,19890.94,896.820000,1.96,43.040000
20220228,2022-02-28,2022,2,February,FQ4,FY21-22,Monday,False,61,61,0,188,188,55800.09,55800.09,41706.56,0.00,1244.13,30199.07,25601.06,914.760000,0.0,45.880000
20200515,2020-05-15,2020,5,May,FQ1,FY20-21,Friday,False,50,49,1,152,151,46421.92,46374.93,34020.55,46.99,2253.52,26308.80,20066.22,946.430000,2.0,43.230000
20201109,2020-11-09,2020,11,November,FQ3,FY20-21,Monday,False,58,56,2,178,171,55654.84,53910.50,44158.50,1744.34,86.49,29889.45,24021.15,962.690000,3.45,43.160000
20221216,2022-12-16,2022,12,December,FQ3,FY22-23,Friday,False,64,62,2,191,182,56639.59,53134.51,45769.29,3505.08,1423.22,29224.97,23909.52,857.010000,3.13,42.210000
20230228,2023-02-28,2023,2,February,FQ4,FY22-23,Tuesday,False,48,48,0,122,122,43461.97,43461.97,28237.14,0.00,1533.11,23386.19,20075.85,905.460000,0.0,46.190000
20241015,2024-10-15,2024,10,October,FQ3,FY24-25,Tuesday,False,52,48,4,156,142,53035.90,48731.82,38123.49,4304.08,2210.95,26662.89,22068.94,1015.250000,7.69,41.610000
20211109,2021-11-09,2021,11,November,FQ3,FY21-22,Tuesday,False,58,57,1,187,182,52168.87,49764.66,37135.98,2404.21,673.38,27057.70,22707.04,873.060000,1.72,43.530000
20200916,2020-09-16,2020,9,September,FQ2,FY20-21,Wednesday,False,53,50,3,141,131,37234.89,34898.45,24628.02,2336.44,0.00,19036.14,15862.36,697.970000,5.66,42.600000
20240530,2024-05-30,2024,5,May,FQ1,FY24-25,Thursday,False,58,55,3,159,147,51254.61,46281.17,32597.20,4973.44,4633.10,25545.74,20735.47,841.480000,5.17,40.460000
20210801,2021-08-01,2021,8,August,FQ2,FY21-22,Sunday,True,60,57,3,170,158,49515.25,45539.24,28923.54,3976.01,2478.19,25372.82,20166.47,798.930000,5.0,40.730000
20240224,2024-02-24,2024,2,February,FQ4,FY23-24,Saturday,True,54,52,2,150,142,40366.94,37541.50,25670.85,2825.44,2187.75,20746.45,16795.09,721.950000,3.7,41.610000
20211014,2021-10-14,2021,10,October,FQ3,FY21-22,Thursday,False,63,63,0,193,193,55089.99,55089.99,41497.67,0.00,1329.00,29528.54,25561.54,874.440000,0.0,46.400000
20210708,2021-07-08,2021,7,July,FQ2,FY21-22,Thursday,False,59,57,2,187,180,54447.11,52747.29,34461.42,1699.82,1230.13,28389.96,24357.55,925.390000,3.39,44.740000
20240421,2024-04-21,2024,4,April,FQ1,FY24-25,Sunday,True,53,52,1,166,161,45889.07,43943.96,32896.81,1945.11,172.90,24168.69,19775.27,845.080000,1.89,43.090000
20231103,2023-11-03,2023,11,November,FQ3,FY23-24,Friday,False,57,56,1,195,194,64123.36,64091.14,49532.81,32.22,320.40,34931.77,29159.46,1144.480000,1.75,45.470000
20240702,2024-07-02,2024,7,July,FQ2,FY24-25,Tuesday,False,53,53,0,172,172,52768.58,52768.58,43471.55,0.00,4072.68,29474.87,23293.72,995.630000,0.0,44.140000
20210301,2021-03-01,2021,3,March,FQ4,FY20-21,Monday,False,54,50,4,170,155,46457.24,41351.33,32758.99,5105.91,1312.85,21950.01,19401.34,827.030000,7.41,41.760000
20200524,2020-05-24,2020,5,May,FQ1,FY20-21,Sunday,True,45,44,1,146,142,41839.03,40821.02,33090.78,1018.01,749.52,21944.74,18876.45,927.750000,2.22,45.120000
20240208,2024-02-08,2024,2,February,FQ4,FY23-24,Thursday,False,60,58,2,179,174,51220.48,50697.95,34615.17,522.53,4399.37,27790.09,22907.94,874.100000,3.33,44.720000
20210717,2021-07-17,2021,7,July,FQ2,FY21-22,Saturday,True,46,45,1,127,123,37166.27,36270.94,29429.22,895.33,0.00,19505.20,16765.75,806.020000,2.17,45.110000
20230703,2023-07-03,2023,7,July,FQ2,FY23-24,Monday,False,61,59,2,178,168,47958.36,45187.55,30500.55,2770.81,2625.32,25492.86,19694.78,765.890000,3.28,41.070000
20231025,2023-10-25,2023,10,October,FQ3,FY23-24,Wednesday,False,52,49,3,174,161,52515.30,49660.68,43763.60,2854.62,1573.95,27146.94,22513.89,1013.480000,5.77,42.870000
20240514,2024-05-14,2024,5,May,FQ1,FY24-25,Tuesday,False,54,52,2,166,158,58948.64,54085.39,46943.75,4863.25,2619.17,28715.04,25370.43,1040.100000,3.7,43.040000
20220529,2022-05-29,2022,5,May,FQ1,FY22-23,Sunday,True,1252,1090,162,1316,1244,849923.95,786427.42,169824.58,63496.53,8182.46,356641.97,429785.58,721.490000,12.94,50.570000
20220522,2022-05-22,2022,5,May,FQ1,FY22-23,Sunday,True,1187,1044,143,1256,1218,825344.56,766165.73,275870.83,59178.83,20656.81,347993.89,418171.83,733.880000,12.05,50.670000
20200509,2020-05-09,2020,5,May,FQ1,FY20-21,Saturday,True,56,54,2,169,164,48918.59,46982.75,37486.88,1935.84,1245.80,25682.19,21300.63,870.050000,3.57,43.540000
20220113,2022-01-13,2022,1,January,FQ4,FY21-22,Thursday,False,72,70,2,220,214,60580.51,58197.15,41065.55,2383.36,1051.86,31719.60,26477.50,831.390000,2.78,43.710000
20221128,2022-11-28,2022,11,November,FQ3,FY22-23,Monday,False,68,68,0,205,205,65872.05,65872.05,58505.56,0.00,1099.47,35456.75,30415.37,968.710000,0.0,46.170000
20240106,2024-01-06,2024,1,January,FQ4,FY23-24,Saturday,True,53,52,1,158,154,42959.22,42382.14,31314.71,577.08,1907.79,23064.56,19317.67,815.040000,1.89,44.970000
20230126,2023-01-26,2023,1,January,FQ4,FY22-23,Thursday,False,55,55,0,163,163,45458.90,45458.90,30394.13,0.00,1152.74,24433.70,21025.26,826.530000,0.0,46.250000
20240126,2024-01-26,2024,1,January,FQ4,FY23-24,Friday,False,68,68,0,196,196,60194.29,60194.29,40939.79,0.00,1332.09,32733.65,27460.75,885.210000,0.0,45.620000
20220831,2022-08-31,2022,8,August,FQ2,FY22-23,Wednesday,False,54,51,3,174,162,53369.73,48452.10,28863.28,4917.63,577.55,26257.28,22194.95,950.040000,5.56,41.590000
20221005,2022-10-05,2022,10,October,FQ3,FY22-23,Wednesday,False,53,53,0,151,151,49452.44,49452.44,45497.25,0.00,134.60,27289.90,22162.54,933.060000,0.0,44.820000
20240227,2024-02-27,2024,2,February,FQ4,FY23-24,Tuesday,False,49,46,3,141,130,48079.61,44167.45,31652.95,3912.16,0.00,24351.74,19815.76,960.160000,6.12,41.210000
20200522,2020-05-22,2020,5,May,FQ1,FY20-21,Friday,False,58,56,2,181,177,60529.74,59734.93,46493.52,794.81,0.00,33130.49,26604.58,1066.700000,3.45,43.950000
20210529,2021-05-29,2021,5,May,FQ1,FY21-22,Saturday,True,60,58,2,154,149,50925.19,48957.68,36502.61,1967.51,2959.81,26844.36,22113.31,844.100000,3.33,43.420000
20221218,2022-12-18,2022,12,December,FQ3,FY22-23,Sunday,True,63,60,3,162,155,44982.61,41620.49,29710.74,3362.12,1476.58,22590.32,19030.27,693.670000,4.76,42.310000
20220720,2022-07-20,2022,7,July,FQ2,FY22-23,Wednesday,False,50,48,2,127,124,39966.77,38716.63,33803.36,1250.14,0.00,21169.86,17546.74,806.600000,4.0,43.900000
20210928,2021-09-28,2021,9,September,FQ2,FY21-22,Tuesday,False,59,58,1,168,164,46544.76,43955.49,33507.44,2589.27,1278.53,24493.44,19462.12,757.850000,1.69,41.810000
20210609,2021-06-09,2021,6,June,FQ1,FY21-22,Wednesday,False,48,46,2,149,146,45537.46,45065.90,33616.82,471.56,6260.59,24995.97,20069.88,979.690000,4.17,44.070000
20221130,2022-11-30,2022,11,November,FQ3,FY22-23,Wednesday,False,46,45,1,141,137,45854.93,43396.70,33831.90,2458.23,1510.87,23612.93,19783.74,964.370000,2.17,43.140000
20241109,2024-11-09,2024,11,November,FQ3,FY24-25,Saturday,True,59,58,1,193,188,58056.81,57992.43,47766.50,64.38,963.78,31621.16,26371.32,999.870000,1.69,45.420000
20240207,2024-02-07,2024,2,February,FQ4,FY23-24,Wednesday,False,57,56,1,159,155,49607.06,48466.30,35703.40,1140.76,2265.58,26788.60,21677.69,865.470000,1.75,43.700000
20201120,2020-11-20,2020,11,November,FQ3,FY20-21,Friday,False,53,51,2,159,156,52843.17,52433.68,43968.53,409.49,651.77,28737.59,23696.14,1028.110000,3.77,44.840000
20210318,2021-03-18,2021,3,March,FQ4,FY20-21,Thursday,False,51,48,3,163,152,44099.84,41593.00,26382.12,2506.84,747.09,22944.09,18649.01,866.520000,5.88,42.290000
20240505,2024-05-05,2024,5,May,FQ1,FY24-25,Sunday,True,60,59,1,181,178,50898.61,50314.97,42395.71,583.64,3165.75,27410.07,22905.03,852.800000,1.67,45.000000
20240811,2024-08-11,2024,8,August,FQ2,FY24-25,Sunday,True,54,53,1,177,173,60339.34,59757.82,41351.02,581.52,1581.08,33272.60,26485.26,1127.510000,1.85,43.890000
20200202,2020-02-02,2020,2,February,FQ4,FY19-20,Sunday,True,41,39,2,112,108,28286.41,27019.39,22036.19,1267.02,0.00,14917.19,12102.20,692.800000,4.88,42.780000
20210505,2021-05-05,2021,5,May,FQ1,FY21-22,Wednesday,False,56,55,1,171,166,48499.32,47263.28,33835.71,1236.04,0.00,26898.57,20364.77,859.330000,1.79,41.990000
20221217,2022-12-17,2022,12,December,FQ3,FY22-23,Saturday,True,57,57,0,173,173,58648.61,58648.61,35968.97,0.00,2687.50,31716.65,26931.89,1028.920000,0.0,45.920000
20210130,2021-01-30,2021,1,January,FQ4,FY20-21,Saturday,True,61,59,2,197,190,61205.78,59053.48,47783.59,2152.30,1089.07,32498.93,26554.58,1000.910000,3.28,43.390000
20241108,2024-11-08,2024,11,November,FQ3,FY24-25,Friday,False,59,59,0,170,170,50989.15,50989.15,36943.78,0.00,4391.00,27506.38,23482.85,864.220000,0.0,46.050000
20230415,2023-04-15,2023,4,April,FQ1,FY23-24,Saturday,True,39,38,1,110,109,34243.33,33808.62,27686.47,434.71,2043.84,18657.36,15151.32,889.700000,2.56,44.250000
20241227,2024-12-27,2024,12,December,FQ3,FY24-25,Friday,False,61,60,1,203,200,56284.79,55770.58,34053.89,514.21,3464.46,30168.01,25602.63,929.510000,1.64,45.490000
20210608,2021-06-08,2021,6,June,FQ1,FY21-22,Tuesday,False,68,66,2,213,207,63978.72,60952.27,51550.96,3026.45,468.85,33183.95,27768.44,923.520000,2.94,43.400000
20210114,2021-01-14,2021,1,January,FQ4,FY20-21,Thursday,False,50,48,2,154,147,35690.15,35443.62,30420.90,246.53,0.00,19564.96,15878.63,738.410000,4.0,44.490000
20220129,2022-01-29,2022,1,January,FQ4,FY21-22,Saturday,True,55,48,7,167,143,54408.58,43250.40,30663.18,11158.18,794.41,23847.82,19402.70,901.050000,12.73,35.660000
20221123,2022-11-23,2022,11,November,FQ3,FY22-23,Wednesday,False,44,42,2,125,123,33598.78,32636.54,23806.08,962.24,1238.96,17861.51,14774.99,777.060000,4.55,43.970000
20220519,2022-05-19,2022,5,May,FQ1,FY22-23,Thursday,False,1215,1068,147,1263,1227,835907.73,772146.08,309721.89,63761.65,23535.35,346163.57,425982.56,722.980000,12.1,50.960000
20220613,2022-06-13,2022,6,June,FQ1,FY22-23,Monday,False,1358,1143,215,1421,1338,921224.93,827731.81,211707.14,93493.12,11032.46,368102.28,459629.49,724.170000,15.83,49.890000
20220604,2022-06-04,2022,6,June,FQ1,FY22-23,Saturday,True,1390,1214,176,1528,1440,948104.58,873686.50,218705.68,74418.08,11690.94,387708.88,485977.77,719.680000,12.66,51.260000
20230210,2023-02-10,2023,2,February,FQ4,FY22-23,Friday,False,66,64,2,198,190,51520.38,48014.68,40050.46,3505.70,1422.38,26456.07,21558.72,750.230000,3.03,41.850000
20240310,2024-03-10,2024,3,March,FQ4,FY23-24,Sunday,True,46,45,1,125,120,44445.62,42004.12,36304.75,2441.50,390.15,22740.52,19263.70,933.420000,2.17,43.340000
20230525,2023-05-25,2023,5,May,FQ1,FY23-24,Thursday,False,48,47,1,137,134,38517.91,37286.78,27083.76,1231.13,0.00,20608.21,16678.70,793.340000,2.08,43.300000
20240217,2024-02-17,2024,2,February,FQ4,FY23-24,Saturday,True,49,46,3,151,144,39384.05,37788.75,33008.55,1595.30,1627.49,21276.16,16512.60,821.490000,6.12,41.930000
20240410,2024-04-10,2024,4,April,FQ1,FY24-25,Wednesday,False,56,55,1,174,170,55312.85,52681.40,39016.43,2631.45,0.00,28824.42,23857.13,957.840000,1.79,43.130000
20220723,2022-07-23,2022,7,July,FQ2,FY22-23,Saturday,True,37,35,2,130,125,41151.96,40333.58,24815.08,818.38,0.00,22003.15,18330.62,1152.390000,5.41,44.540000
20230311,2023-03-11,2023,3,March,FQ4,FY22-23,Saturday,True,48,45,3,142,135,42148.23,39885.26,23789.05,2262.97,742.20,21832.81,18052.51,886.340000,6.25,42.830000
20220806,2022-08-06,2022,8,August,FQ2,FY22-23,Saturday,True,48,46,2,146,140,42888.40,40133.61,28596.33,2754.79,3074.12,21798.70,18334.94,872.470000,4.17,42.750000
20230915,2023-09-15,2023,9,September,FQ2,FY23-24,Friday,False,54,51,3,170,160,56578.91,52476.83,38837.19,4102.08,3541.98,28046.11,24430.73,1028.960000,5.56,43.180000
20230217,2023-02-17,2023,2,February,FQ4,FY22-23,Friday,False,70,68,2,202,195,63655.32,60416.91,36802.28,3238.41,657.15,32550.31,27866.78,888.480000,2.86,43.780000
20231119,2023-11-19,2023,11,November,FQ3,FY23-24,Sunday,True,59,57,2,184,179,53045.81,51375.08,42430.75,1670.73,0.00,27738.32,23636.92,901.320000,3.39,44.560000
20221129,2022-11-29,2022,11,November,FQ3,FY22-23,Tuesday,False,47,46,1,130,128,40264.79,39865.01,30727.24,399.78,1316.24,21884.47,17980.56,866.630000,2.13,44.660000
20230619,2023-06-19,2023,6,June,FQ1,FY23-24,Monday,False,51,50,1,166,161,48840.00,48096.34,30697.94,743.66,2754.63,26623.01,21473.29,961.930000,1.96,43.970000
20220706,2022-07-06,2022,7,July,FQ2,FY22-23,Wednesday,False,45,43,2,147,141,46740.00,43488.77,27455.97,3251.23,0.00,23560.52,19928.29,1011.370000,4.44,42.640000
20220307,2022-03-07,2022,3,March,FQ4,FY21-22,Monday,False,55,54,1,172,170,49935.13,49650.32,38098.45,284.81,3065.82,27772.07,21878.44,919.450000,1.82,43.810000
20220103,2022-01-03,2022,1,January,FQ4,FY21-22,Monday,False,45,45,0,141,141,45549.69,45549.69,36092.96,0.00,1539.44,24395.15,21154.72,1012.220000,0.0,46.440000
20200812,2020-08-12,2020,8,August,FQ2,FY20-21,Wednesday,False,70,65,5,220,202,70977.44,66234.96,49047.07,4742.48,3664.91,35562.11,30672.97,1019.000000,7.14,43.220000
20200712,2020-07-12,2020,7,July,FQ2,FY20-21,Sunday,True,56,55,1,174,173,51486.37,51318.45,39334.51,167.92,2181.30,28703.25,22615.14,933.060000,1.79,43.920000
20230821,2023-08-21,2023,8,August,FQ2,FY23-24,Monday,False,44,44,0,142,142,41420.83,41420.83,31688.76,0.00,0.00,22729.87,18691.09,941.380000,0.0,45.120000
20201102,2020-11-02,2020,11,November,FQ3,FY20-21,Monday,False,58,54,4,173,159,52059.94,47727.24,34783.04,4332.70,690.21,25919.30,21808.04,883.840000,6.9,41.890000
20231019,2023-10-19,2023,10,October,FQ3,FY23-24,Thursday,False,63,62,1,176,175,44457.10,44296.51,33649.68,160.59,1555.66,24378.36,19918.23,714.460000,1.59,44.800000
20231212,2023-12-12,2023,12,December,FQ3,FY23-24,Tuesday,False,54,53,1,173,170,46628.78,44761.48,33260.70,1867.30,1716.15,24316.98,20444.68,844.560000,1.85,43.850000
20201129,2020-11-29,2020,11,November,FQ3,FY20-21,Sunday,True,54,54,0,167,167,50551.17,50551.17,37177.63,0.00,4260.80,27410.73,23140.50,936.130000,0.0,45.780000
20220826,2022-08-26,2022,8,August,FQ2,FY22-23,Friday,False,60,56,4,177,164,53255.32,50995.32,33317.52,2260.00,568.92,28021.25,22974.15,910.630000,6.67,43.140000
20230926,2023-09-26,2023,9,September,FQ2,FY23-24,Tuesday,False,51,50,1,165,160,48932.37,47541.07,37478.65,1391.30,1947.25,25755.48,21785.60,950.820000,1.96,44.520000
20230618,2023-06-18,2023,6,June,FQ1,FY23-24,Sunday,True,51,51,0,163,163,49432.70,49432.70,36627.00,0.00,0.00,27824.12,21608.56,969.270000,0.0,43.710000
20230405,2023-04-05,2023,4,April,FQ1,FY23-24,Wednesday,False,64,64,0,182,182,57758.60,57758.60,43741.42,0.00,1403.52,31618.27,26140.40,902.480000,0.0,45.260000
20210812,2021-08-12,2021,8,August,FQ2,FY21-22,Thursday,False,54,51,3,163,153,51457.24,47208.16,37448.94,4249.08,1056.42,26040.95,21167.25,925.650000,5.56,41.140000
20210912,2021-09-12,2021,9,September,FQ2,FY21-22,Sunday,True,64,63,1,195,191,57509.16,56892.23,44905.83,616.93,2015.24,31649.77,25242.57,903.050000,1.56,43.890000
20231129,2023-11-29,2023,11,November,FQ3,FY23-24,Wednesday,False,45,44,1,133,132,44026.95,43413.03,30149.61,613.92,1192.20,23301.12,20112.00,986.660000,2.22,45.680000
20221114,2022-11-14,2022,11,November,FQ3,FY22-23,Monday,False,63,60,3,201,190,66257.23,62410.19,47747.20,3847.04,1130.02,33493.71,28916.61,1040.170000,4.76,43.640000
20220619,2022-06-19,2022,6,June,FQ1,FY22-23,Sunday,True,1164,987,177,1254,1183,792116.82,709738.38,247239.91,82378.44,5988.08,323572.29,386166.07,719.090000,15.21,48.750000
20201009,2020-10-09,2020,10,October,FQ3,FY20-21,Friday,False,58,55,3,158,150,52685.54,50268.99,41562.39,2416.55,1020.93,27263.75,23005.26,913.980000,5.17,43.670000
20200821,2020-08-21,2020,8,August,FQ2,FY20-21,Friday,False,72,68,4,230,217,73645.40,68637.09,57961.36,5008.31,2665.97,37634.69,31002.61,1009.370000,5.56,42.100000
20231009,2023-10-09,2023,10,October,FQ3,FY23-24,Monday,False,51,51,0,178,178,50117.37,50117.37,40871.65,0.00,441.98,26522.14,23595.31,982.690000,0.0,47.080000
20240317,2024-03-17,2024,3,March,FQ4,FY23-24,Sunday,True,51,48,3,149,142,40898.58,39623.30,22510.70,1275.28,2067.27,21413.89,18209.53,825.490000,5.88,44.520000
20240311,2024-03-11,2024,3,March,FQ4,FY23-24,Monday,False,53,51,2,159,151,54577.68,51194.32,42116.03,3383.36,1574.44,27645.88,23548.53,1003.810000,3.77,43.150000
20220808,2022-08-08,2022,8,August,FQ2,FY22-23,Monday,False,40,38,2,117,109,40169.55,36407.70,28020.00,3761.85,498.78,19576.81,16830.97,958.100000,5.0,41.900000
20230713,2023-07-13,2023,7,July,FQ2,FY23-24,Thursday,False,52,49,3,167,160,45759.74,45304.06,30704.07,455.68,0.00,24807.20,20497.01,924.570000,5.77,44.790000
20200713,2020-07-13,2020,7,July,FQ2,FY20-21,Monday,False,47,45,2,124,118,35418.73,33244.76,25529.06,2173.97,2960.54,18069.81,15175.06,738.770000,4.26,42.840000
20230806,2023-08-06,2023,8,August,FQ2,FY23-24,Sunday,True,55,53,2,166,159,46806.64,44688.46,32946.85,2118.18,4483.83,24534.42,20154.07,843.180000,3.64,43.060000
20231112,2023-11-12,2023,11,November,FQ3,FY23-24,Sunday,True,60,58,2,166,160,50201.32,48183.06,43443.69,2018.26,1169.62,25702.01,22481.05,830.740000,3.33,44.780000
20221019,2022-10-19,2022,10,October,FQ3,FY22-23,Wednesday,False,45,45,0,139,139,35162.39,35162.39,29072.11,0.00,1666.20,19695.68,15466.81,781.390000,0.0,43.990000
20230124,2023-01-24,2023,1,January,FQ4,FY22-23,Tuesday,False,49,48,1,145,142,43171.39,41860.64,36657.85,1310.75,0.00,22550.16,19310.54,872.100000,2.04,44.730000
20220110,2022-01-10,2022,1,January,FQ4,FY21-22,Monday,False,54,53,1,162,158,46418.97,44554.32,35379.47,1864.65,1326.36,24614.11,19940.32,840.650000,1.85,42.960000
20200619,2020-06-19,2020,6,June,FQ1,FY20-21,Friday,False,62,62,0,184,184,64032.51,64032.51,47582.20,0.00,1128.90,34612.76,29419.73,1032.780000,0.0,45.940000
20201222,2020-12-22,2020,12,December,FQ3,FY20-21,Tuesday,False,70,68,2,187,181,53626.41,52765.76,38397.51,860.65,1150.00,29761.86,23003.92,775.970000,2.86,42.900000
20220926,2022-09-26,2022,9,September,FQ2,FY22-23,Monday,False,41,40,1,130,129,43214.23,42842.17,28736.60,372.06,1438.68,23152.86,19689.37,1071.050000,2.44,45.560000
20221029,2022-10-29,2022,10,October,FQ3,FY22-23,Saturday,True,50,50,0,155,155,48674.80,48674.80,34794.07,0.00,0.00,26592.01,22082.79,973.500000,0.0,45.370000
20240821,2024-08-21,2024,8,August,FQ2,FY24-25,Wednesday,False,52,50,2,145,142,50515.47,49139.93,36533.07,1375.54,4177.89,27015.40,22124.60,982.800000,3.85,43.800000
20200311,2020-03-11,2020,3,March,FQ4,FY19-20,Wednesday,False,50,49,1,134,129,44796.21,42675.36,32446.34,2120.85,2844.35,23531.33,19144.14,870.930000,2.0,42.740000
20220713,2022-07-13,2022,7,July,FQ2,FY22-23,Wednesday,False,56,53,3,161,158,55366.15,54713.95,44514.56,652.20,0.00,29798.83,24915.11,1032.340000,5.36,45.000000
20230430,2023-04-30,2023,4,April,FQ1,FY23-24,Sunday,True,49,49,0,134,134,38724.04,38724.04,30649.70,0.00,0.00,20992.14,17731.85,790.290000,0.0,45.790000
20220203,2022-02-03,2022,2,February,FQ4,FY21-22,Thursday,False,57,55,2,161,156,44044.69,43118.70,30678.52,925.99,0.00,24294.14,18824.56,783.980000,3.51,42.740000
20241212,2024-12-12,2024,12,December,FQ3,FY24-25,Thursday,False,44,42,2,131,126,38735.35,37691.61,33310.86,1043.74,0.00,21202.20,16489.49,897.420000,4.55,42.570000
20240124,2024-01-24,2024,1,January,FQ4,FY23-24,Wednesday,False,48,48,0,138,138,39411.71,39411.71,34500.88,0.00,1232.60,21852.06,17559.75,821.080000,0.0,44.550000
20200405,2020-04-05,2020,4,April,FQ1,FY20-21,Sunday,True,55,53,2,162,156,42987.31,42002.78,33857.26,984.53,2501.66,23426.80,18576.06,792.510000,3.64,43.210000
20230906,2023-09-06,2023,9,September,FQ2,FY23-24,Wednesday,False,60,59,1,181,179,54745.67,54578.11,41214.25,167.56,1138.61,28808.82,25769.28,925.050000,1.67,47.070000
20200626,2020-06-26,2020,6,June,FQ1,FY20-21,Friday,False,42,42,0,119,119,33578.37,33578.37,23571.80,0.00,3595.66,18525.56,15052.95,799.490000,0.0,44.830000
20220415,2022-04-15,2022,4,April,FQ1,FY22-23,Friday,False,2425,2121,304,2827,2730,1142621.17,1037477.27,325855.60,104841.90,14394.22,505022.28,532389.31,489.150000,12.54,46.590000
20220504,2022-05-04,2022,5,May,FQ1,FY22-23,Wednesday,False,1960,1680,280,1993,1893,1264026.83,1160228.14,291169.22,103798.69,10842.33,542144.47,618083.75,690.610000,14.29,48.900000
20220623,2022-06-23,2022,6,June,FQ1,FY22-23,Thursday,False,1072,911,161,1179,1119,726594.58,659021.75,158541.91,67572.83,537.09,298757.80,360263.90,723.400000,15.02,49.580000
20211123,2021-11-23,2021,11,November,FQ3,FY21-22,Tuesday,False,44,40,4,125,112,45696.47,41422.86,30351.10,4273.61,0.00,22516.41,18906.53,1035.570000,9.09,41.370000
20220317,2022-03-17,2022,3,March,FQ4,FY21-22,Thursday,False,48,46,2,173,164,51269.80,46831.95,33606.58,4437.85,3717.68,25530.06,21302.05,1018.090000,4.17,41.550000
20241210,2024-12-10,2024,12,December,FQ3,FY24-25,Tuesday,False,45,43,2,138,133,45316.30,43443.21,32378.49,1873.09,3895.67,23618.32,19824.90,1010.310000,4.44,43.750000
